,time,temperature [°C],relative humidity [%],dew point [°C],apparent temperature [°C],wind speed [km/h],wind direction [°]
4048,2024-11-17T16:00,18.8,61,11.2,18.8,3.1,257
4049,2024-11-17T17:00,16.6,63,9.6,15.9,3.8,315
4050,2024-11-17T18:00,15.1,67,9.1,14.8,0.6,108
4051,2024-11-17T19:00,12.9,74,8.4,11.9,3.6,123
4052,2024-11-17T20:00,12.7,73,8,11.7,2.9,120
4053,2024-11-17T21:00,11.2,78,7.4,10,3.9,127
4054,2024-11-17T22:00,10.2,80,6.9,8.7,5.2,110
4055,2024-11-17T23:00,9.4,82,6.4,7.9,3.9,127
4056,2024-11-18T00:00,9,81,6,7.6,2.7,138
4057,2024-11-18T01:00,9.4,81,6.3,8.1,3.1,111
4058,2024-11-18T02:00,9.4,80,6.1,8.3,1,112
4059,2024-11-18T03:00,9.1,79,5.6,8,0.3,135
4060,2024-11-18T04:00,9.7,74,5.3,8.5,0.4,117
4061,2024-11-18T05:00,9.4,76,5.4,8,1.5,291
4062,2024-11-18T06:00,9.1,77,5.3,7.7,1.3,56
4063,2024-11-18T07:00,9.2,73,4.7,7.8,0.8,45
4064,2024-11-18T08:00,11.1,71,6.1,10.1,0.5,360
4065,2024-11-18T09:00,13.5,64,6.7,12.3,2.3,315
4066,2024-11-18T10:00,15.7,59,7.7,14.6,3.6,323
4067,2024-11-18T11:00,17.6,54,8.2,16.6,4.1,331
4068,2024-11-18T12:00,19.1,49,8.3,18,4.8,338
4069,2024-11-18T13:00,20,44,7.5,18.3,7.2,328
4070,2024-11-18T14:00,20,41,6.3,18,7.4,337
4071,2024-11-18T15:00,19.5,40,5.4,17.3,7.5,352
4072,2024-11-18T16:00,17.9,59,9.6,17.3,3.4,357
4073,2024-11-18T17:00,15.8,53,6.2,14.6,1.3,90
4074,2024-11-18T18:00,13.7,61,6.2,12.2,3.3,126
4075,2024-11-18T19:00,12.9,65,6.4,11.7,2.1,128
4076,2024-11-18T20:00,12.8,64,6.1,11.7,0.7,104
4077,2024-11-18T21:00,12.7,62,5.7,11.5,0.9,79
4078,2024-11-18T22:00,13.2,60,5.7,12.1,0.2,90
4079,2024-11-18T23:00,12.3,62,5.3,10.9,1.8,45
4080,2024-11-19T00:00,12.5,63,5.5,11.1,2.2,42
4081,2024-11-19T01:00,10.2,69,4.7,8.8,0.6,124
4082,2024-11-19T02:00,10.4,65,4.1,9,0.6,108
4083,2024-11-19T03:00,11.2,61,3.9,9.7,1,112
4084,2024-11-19T04:00,10.1,67,4.2,8.3,3.4,106
4085,2024-11-19T05:00,10.2,71,5.1,8.6,2.5,94
4086,2024-11-19T06:00,9.3,74,4.9,7.9,1.1,108
4087,2024-11-19T07:00,9.6,72,4.9,8,2.7,110
4088,2024-11-19T08:00,12.3,67,6.4,11.3,1.2,129
4089,2024-11-19T09:00,14.4,57,6,13,2.3,356
4090,2024-11-19T10:00,16.2,53,6.7,14.9,2.8,325
4091,2024-11-19T11:00,17.7,50,7.1,16.4,4,339
4092,2024-11-19T12:00,18.9,48,7.6,17.3,6.6,344
4093,2024-11-19T13:00,19.9,46,7.9,18.4,7,305
4094,2024-11-19T14:00,19.6,44,7.1,17.8,7.3,301
4095,2024-11-19T15:00,19,46,7.1,17.3,7.1,289
4096,2024-11-19T16:00,17.8,56,8.9,16.9,4.1,272
4097,2024-11-19T17:00,14.7,65,8.3,13.3,6.5,272
4098,2024-11-19T18:00,13.3,74,8.7,12.3,4.8,259
4099,2024-11-19T19:00,12.3,78,8.6,11.6,2.4,207
4100,2024-11-19T20:00,11.3,82,8.4,10.7,1.5,173
4101,2024-11-19T21:00,10.2,86,8,9.6,0.8,135
4102,2024-11-19T22:00,9.4,88,7.5,8.5,1.6,153
4103,2024-11-19T23:00,8.6,91,7.2,7.4,2.9,137
4104,2024-11-20T00:00,8.5,92,7.2,7.3,3.5,125
4105,2024-11-20T01:00,9.3,90,7.8,8.2,3.8,131
4106,2024-11-20T02:00,9.3,93,8.2,8.4,3.1,135
4107,2024-11-20T03:00,9.8,91,8.4,9,2.7,118
4108,2024-11-20T04:00,9.9,90,8.4,9,3.3,119
4109,2024-11-20T05:00,9.8,90,8.3,9,2.6,124
4110,2024-11-20T06:00,9.5,88,7.7,8.8,0.6,124
4111,2024-11-20T07:00,9.9,84,7.3,9.1,0.6,108
4112,2024-11-20T08:00,11.1,79,7.6,10.1,2.7,143
4113,2024-11-20T09:00,13.2,73,8.4,12.5,1.7,131
4114,2024-11-20T10:00,14.6,60,7,13.6,1.7,58
4115,2024-11-20T11:00,16,56,7.2,15,2.1,38
4116,2024-11-20T12:00,17,53,7.4,16.2,0.6,342
4117,2024-11-20T13:00,17.7,54,8.3,16.6,4.3,285
4118,2024-11-20T14:00,17.6,58,9.2,16.6,5.3,282
4119,2024-11-20T15:00,17.2,60,9.3,16.1,6.2,278
4120,2024-11-20T16:00,16,64,9.3,14.8,7,274
4121,2024-11-20T17:00,12.4,81,9.3,11.4,5.9,252
4122,2024-11-20T18:00,10.5,88,8.5,9.3,5.7,238
4123,2024-11-20T19:00,9.5,89,7.8,8.2,5.2,236
4124,2024-11-20T20:00,9,90,7.4,7.8,3.2,214
4125,2024-11-20T21:00,8.3,90,6.8,7.1,2.7,176
4126,2024-11-20T22:00,8.1,89,6.5,7,1.5,210
4127,2024-11-20T23:00,7.7,91,6.3,6.7,0.4,243
4128,2024-11-21T00:00,7.5,92,6.3,6.5,0.2,180
4129,2024-11-21T01:00,7.4,92,6.2,6.1,2,243
4130,2024-11-21T02:00,7.4,91,6,6.3,0.8,153
4131,2024-11-21T03:00,7.4,89,5.7,6.3,0.4,243
4132,2024-11-21T04:00,6.9,92,5.7,5.6,1.3,278
4133,2024-11-21T05:00,6.4,94,5.4,5,1.5,263
4134,2024-11-21T06:00,5.8,96,5.2,4.5,1,211
4135,2024-11-21T07:00,5.6,97,5.1,4.2,1.5,187
4136,2024-11-21T08:00,7.5,92,6.3,6.3,1.5,210
4137,2024-11-21T09:00,9.7,85,7.3,8.7,2.5,315
4138,2024-11-21T10:00,11.8,75,7.6,10.8,3.1,315
4139,2024-11-21T11:00,13.6,69,7.9,12.6,3.3,299
4140,2024-11-21T12:00,14.7,64,8,13.3,6.1,300
4141,2024-11-21T13:00,15.5,63,8.4,13.9,7.8,293
4142,2024-11-21T14:00,15.1,63,8.1,13.2,10,285
4143,2024-11-21T15:00,13.8,65,7.3,11.6,10.1,281
4144,2024-11-21T16:00,12.4,68,6.8,10.4,8.6,280
4145,2024-11-21T17:00,9.9,78,6.3,8.1,5.8,261
4146,2024-11-21T18:00,8.5,85,6.2,7,4,249
4147,2024-11-21T19:00,8,87,5.9,6.8,1.5,216
4148,2024-11-21T20:00,7.7,88,5.9,6.5,1.2,153
4149,2024-11-21T21:00,7.7,89,6,6.6,1,158
4150,2024-11-21T22:00,7.3,90,5.8,6.2,0.4,153
4151,2024-11-21T23:00,6.9,92,5.6,5.8,0.2,180
4152,2024-11-22T00:00,6.7,93,5.7,5.6,0.2,180
4153,2024-11-22T01:00,7.6,91,6.2,6.7,0.2,180
4154,2024-11-22T02:00,7.4,91,5.9,6.2,1.2,141
4155,2024-11-22T03:00,8.4,88,6.5,7,3.6,127
4156,2024-11-22T04:00,8,86,5.8,6.5,3.1,103
4157,2024-11-22T05:00,8.2,85,5.7,6.9,1.5,104
4158,2024-11-22T06:00,7.7,86,5.5,6.5,0.7,76
4159,2024-11-22T07:00,8.2,84,5.7,6.8,2.7,110
4160,2024-11-22T08:00,9.9,81,6.8,8.7,2.7,98
4161,2024-11-22T09:00,12,72,7.1,10.8,3.7,29
4162,2024-11-22T10:00,13.6,67,7.6,12.1,6,21
4163,2024-11-22T11:00,14.3,64,7.5,12.7,6.9,6
4164,2024-11-22T12:00,15.3,61,7.7,13.8,6.4,342
4165,2024-11-22T13:00,16.4,56,7.6,14.4,9.2,334
4166,2024-11-22T14:00,16.8,56,7.9,15,8.5,325
4167,2024-11-22T15:00,16.5,58,8.2,14.6,9.5,327
4168,2024-11-22T16:00,15.4,63,8.3,13.6,9.4,318
4169,2024-11-22T17:00,12.1,80,8.7,11,5.4,307
4170,2024-11-22T18:00,11.2,82,8.3,10.6,1.5,234
4171,2024-11-22T19:00,10.3,85,8,9.3,3.7,203
4172,2024-11-22T20:00,9.9,86,7.7,9,2.5,188
4173,2024-11-22T21:00,9.6,86,7.3,8.7,1.5,173
4174,2024-11-22T22:00,9.2,86,7,8.2,1.4,157
4175,2024-11-22T23:00,8.5,88,6.6,7.5,1.4,140
4176,2024-11-23T00:00,8,88,6.2,7,0.4,63
4177,2024-11-23T01:00,8.5,87,6.4,7.5,0.6,108
4178,2024-11-23T02:00,8,86,5.8,6.9,0.5,90
4179,2024-11-23T03:00,7.5,85,5.2,6.2,1.1,72
4180,2024-11-23T04:00,7.4,82,4.6,6,1.2,51
4181,2024-11-23T05:00,7.2,80,4,5.7,1,59
4182,2024-11-23T06:00,7.2,77,3.5,5.6,0.8,63
4183,2024-11-23T07:00,6.9,77,3.2,5.2,1.4,40
4184,2024-11-23T08:00,8.2,79,4.7,6.4,3.1,36
4185,2024-11-23T09:00,11.3,72,6.4,9.5,5.7,349
4186,2024-11-23T10:00,13.5,66,7.2,11.8,6.7,344
4187,2024-11-23T11:00,15.4,58,7.3,14.2,3.4,357
4188,2024-11-23T12:00,17.1,54,7.8,16.5,0.2,360
4189,2024-11-23T13:00,18.2,52,8.3,17.4,2.6,205
4190,2024-11-23T14:00,18.2,53,8.5,17,5.6,178
4191,2024-11-23T15:00,17.8,56,9,16.7,6,177
4192,2024-11-23T16:00,16.6,64,9.6,15.8,5.1,188
4193,2024-11-23T17:00,12.6,81,9.4,11.6,5.8,178
4194,2024-11-23T18:00,11.2,87,9.2,10.1,6,143
4195,2024-11-23T19:00,9.7,90,8.1,8.5,5,139
4196,2024-11-23T20:00,8.7,89,7.1,7.4,3.7,119
4197,2024-11-23T21:00,7.8,89,6.1,6.4,2.9,94
4198,2024-11-23T22:00,7,88,5.2,5.4,3.2,90
4199,2024-11-23T23:00,6.3,86,4.2,4.4,3.4,93
4200,2024-11-24T00:00,5.8,84,3.3,3.7,3.8,93
4201,2024-11-24T01:00,6.2,75,2.1,3.9,3.6,87
4202,2024-11-24T02:00,5.7,69,0.6,3.2,3.8,87
4203,2024-11-24T03:00,5.6,63,-0.9,2.8,3.2,87
4204,2024-11-24T04:00,5.7,57,-2.1,2.9,2.5,82
4205,2024-11-24T05:00,5.5,54,-3,2.5,3.1,87
4206,2024-11-24T06:00,5.7,51,-3.6,2.8,2.5,90
4207,2024-11-24T07:00,5.9,50,-3.6,2.9,3.1,93
4208,2024-11-24T08:00,8.4,54,-0.4,5.8,3.4,96
4209,2024-11-24T09:00,14.2,43,1.7,12,2.8,45
4210,2024-11-24T10:00,17.9,42,4.6,16.3,2,333
4211,2024-11-24T11:00,20.2,39,5.7,19,1.1,288
4212,2024-11-24T12:00,22.1,32,4.8,20,6,155
4213,2024-11-24T13:00,22.4,31,4.3,19.7,9.4,157
4214,2024-11-24T14:00,22.5,30,4.2,19.3,12.2,172
4215,2024-11-24T15:00,20.9,36,5.1,18,11.6,173
4216,2024-11-24T16:00,19,42,5.7,17,6.4,151
4217,2024-11-24T17:00,17.2,47,5.8,14.9,8.2,147
4218,2024-11-24T18:00,17,47,5.5,14.1,12.8,118
4219,2024-11-24T19:00,16,44,3.9,13.5,7.4,137
4220,2024-11-24T20:00,16.4,40,2.7,13.6,7.8,138
4221,2024-11-24T21:00,17.2,39,3,14.3,8.7,135
4222,2024-11-24T22:00,17.3,40,3.4,14.6,8.2,151
4223,2024-11-24T23:00,16.7,41,3.3,13.7,9.9,175
4224,2024-11-25T00:00,17.9,37,2.9,14,15.4,175
4225,2024-11-25T01:00,16.2,47,5,13.4,10.6,183
4226,2024-11-25T02:00,15.1,50,4.7,12.5,9.1,142
4227,2024-11-25T03:00,15.6,44,3.2,12.7,9,142
4228,2024-11-25T04:00,15.1,51,5.1,12.7,8.2,123
4229,2024-11-25T05:00,15.6,49,4.9,12.7,11.5,141
4230,2024-11-25T06:00,15.9,46,4.4,13,10.6,140
4231,2024-11-25T07:00,15.5,44,3.4,12.7,8.6,160
4232,2024-11-25T08:00,17,43,4.4,13.6,14.4,150
4233,2024-11-25T09:00,19.6,39,5.3,16.2,15.1,148
4234,2024-11-25T10:00,21.5,35,5.4,18.5,12.5,168
4235,2024-11-25T11:00,22.6,33,5.6,18.9,18,180
4236,2024-11-25T12:00,22.5,36,6.5,19.1,17.3,193
4237,2024-11-25T13:00,21,45,8.5,18.4,15.6,234
4238,2024-11-25T14:00,20,46,8.1,17.2,15.7,234
4239,2024-11-25T15:00,19.3,51,8.9,17.2,12.5,229
4240,2024-11-25T16:00,16.8,63,9.7,15.4,9.2,215
4241,2024-11-25T17:00,14,89,12.3,13.9,5.9,59
4242,2024-11-25T18:00,12.9,93,11.8,13.1,3.1,93
4243,2024-11-25T19:00,12.7,91,11.2,13,1,112
4244,2024-11-25T20:00,12,89,10.3,11.8,1.7,122
4245,2024-11-25T21:00,10.9,88,9,10.4,1.6,117
4246,2024-11-25T22:00,10.5,87,8.5,9.9,1.2,117
4247,2024-11-25T23:00,10.1,87,8,9.4,1.2,117
4248,2024-11-26T00:00,9.9,85,7.5,9.1,1.4,113
4249,2024-11-26T01:00,9.4,82,6.4,8.3,1.5,83
4250,2024-11-26T02:00,9.3,80,6,8,1.7,77
4251,2024-11-26T03:00,9.3,77,5.6,8.1,0.9,90
4252,2024-11-26T04:00,9.4,77,5.5,8.2,0.6,326
4253,2024-11-26T05:00,9,83,6.2,8,0.7,346
4254,2024-11-26T06:00,9,84,6.5,8.1,0.4,27
4255,2024-11-26T07:00,9,86,6.7,8,1.1,342
4256,2024-11-26T08:00,9.9,87,7.8,8.8,3.5,351
4257,2024-11-26T09:00,10.9,88,9,9.9,5.6,339
4258,2024-11-26T10:00,12.7,78,9,11.5,6.5,332
4259,2024-11-26T11:00,14.9,63,7.9,13.2,7.9,333
4260,2024-11-26T12:00,16.7,56,7.7,14.9,8.4,326
4261,2024-11-26T13:00,19.2,56,10.1,18.3,6.4,310
4262,2024-11-26T14:00,19.5,56,10.4,19,4.1,299
4263,2024-11-26T15:00,19.6,53,9.9,18.8,5.8,250
4264,2024-11-26T16:00,18,62,10.5,17.5,4.2,265
4265,2024-11-26T17:00,15.3,70,9.8,14.9,2.5,270
4266,2024-11-26T18:00,13.6,76,9.5,13.3,1.7,229
4267,2024-11-26T19:00,12.9,80,9.5,12.7,0.6,162
4268,2024-11-26T20:00,12.8,77,8.9,12.5,0.6,146
4269,2024-11-26T21:00,12.6,77,8.6,12.1,0.6,146
4270,2024-11-26T22:00,11.5,78,7.8,10.8,1,135
4271,2024-11-26T23:00,11.1,78,7.4,10.3,1,149
4272,2024-11-27T00:00,10.1,80,6.9,9.2,1.3,135
4273,2024-11-27T01:00,10,79,6.5,8.9,1.6,153
4274,2024-11-27T02:00,9.4,80,6.1,8.2,1.4,157
4275,2024-11-27T03:00,8.7,81,5.7,7.5,1.2,141
4276,2024-11-27T04:00,8.2,81,5.1,6.8,1.2,129
4277,2024-11-27T05:00,7.8,80,4.7,6.5,0.6,162
4278,2024-11-27T06:00,7.5,82,4.6,6.2,0.6,162
4279,2024-11-27T07:00,7.6,83,4.8,6.2,0.9,191
4280,2024-11-27T08:00,9.1,83,6.4,8.1,0.9,217
4281,2024-11-27T09:00,11.6,76,7.6,10.7,2.1,308
4282,2024-11-27T10:00,14.1,70,8.8,13.3,3.3,324
4283,2024-11-27T11:00,16.3,64,9.5,15.6,4,324
4284,2024-11-27T12:00,17.9,60,10,17.3,4,328
4285,2024-11-27T13:00,18.7,59,10.6,18.2,4.8,312
4286,2024-11-27T14:00,18.9,57,10.3,18.1,6.3,307
4287,2024-11-27T15:00,18.5,58,10,17.5,7,316
4288,2024-11-27T16:00,17.2,64,10.3,16.7,4.8,331
4289,2024-11-27T17:00,14.6,71,9.4,14.3,1.1,351
4290,2024-11-27T18:00,13.1,75,8.9,12.6,1.8,135
4291,2024-11-27T19:00,11,84,8.4,9.9,5,145
4292,2024-11-27T20:00,10.2,89,8.4,8.9,6,139
4293,2024-11-27T21:00,9.3,92,8,7.9,6,141
4294,2024-11-27T22:00,8.8,92,7.5,7.3,6,143
4295,2024-11-27T23:00,8.1,91,6.7,6.6,4.8,146
4296,2024-11-28T00:00,7.9,89,6.1,6.3,4.2,140
4297,2024-11-28T01:00,9,84,6.5,7.4,4.8,138
4298,2024-11-28T02:00,9.3,85,7,8.1,3.4,137
4299,2024-11-28T03:00,9,86,6.8,7.7,3.3,135
4300,2024-11-28T04:00,8.2,86,5.9,6.8,2.7,132
4301,2024-11-28T05:00,7.7,85,5.4,6.3,2.3,141
4302,2024-11-28T06:00,7.1,86,4.8,5.6,1.8,143
4303,2024-11-28T07:00,6.4,85,4.1,4.7,2.5,135
4304,2024-11-28T08:00,7.9,82,4.9,6.3,2.5,135
4305,2024-11-28T09:00,12.1,69,6.5,11,1.4,203
4306,2024-11-28T10:00,14.9,61,7.5,14.1,1.4,310
4307,2024-11-28T11:00,17,55,8,16.3,1.8,315
4308,2024-11-28T12:00,18.6,50,8,17.8,1.9,319
4309,2024-11-28T13:00,19.3,48,8.2,18.2,4.6,339
4310,2024-11-28T14:00,19.6,46,7.8,18.2,5.3,342
4311,2024-11-28T15:00,19,50,8.2,17.8,5.5,337
4312,2024-11-28T16:00,17.3,63,10.3,16.9,3.6,319
4313,2024-11-28T17:00,13.8,76,9.6,13.4,1.7,283
4314,2024-11-28T18:00,12.9,76,8.7,12.5,0.9,127
4315,2024-11-28T19:00,12.1,68,6.4,10.9,1.9,107
4316,2024-11-28T20:00,11.4,64,4.8,10.1,0.4,90
4317,2024-11-28T21:00,10.5,62,3.5,8.8,1.3,90
4318,2024-11-28T22:00,9.7,61,2.6,7.7,1.8,101
4319,2024-11-28T23:00,9.5,61,2.3,7.6,1.3,90
4320,2024-11-29T00:00,9,62,2.2,7,2,85
4321,2024-11-29T01:00,8.6,68,3.1,6.7,2.4,103
4322,2024-11-29T02:00,8.6,68,3,6.6,2.6,115
4323,2024-11-29T03:00,8.7,68,3.1,6.9,1.5,111
4324,2024-11-29T04:00,8.9,67,3,7.2,0.8,117
4325,2024-11-29T05:00,9,66,3,7.2,1.3,106
4326,2024-11-29T06:00,9.4,64,2.9,7.7,0.6,108
4327,2024-11-29T07:00,10.6,60,3.2,9,0.4,63
4328,2024-11-29T08:00,11.5,60,4,10.1,0.4,90
4329,2024-11-29T09:00,14.1,50,3.8,12.5,1,239
4330,2024-11-29T10:00,15.8,49,5,14.5,0.5,315
4331,2024-11-29T11:00,17.8,46,6,16.5,2.2,336
4332,2024-11-29T12:00,19.6,42,6.5,18.2,3.6,354
4333,2024-11-29T13:00,20.9,39,6.6,19.4,4.4,333
4334,2024-11-29T14:00,20.4,42,6.9,19.3,2.3,328
4335,2024-11-29T15:00,20.2,41,6.7,18.7,4.7,113
4336,2024-11-29T16:00,18.7,50,8,17.6,4.4,128
4337,2024-11-29T17:00,15.1,52,5.2,13.3,4.3,132
4338,2024-11-29T18:00,13.2,59,5.3,11.3,5.6,123
4339,2024-11-29T19:00,11.4,67,5.4,9.4,5.8,120
4340,2024-11-29T20:00,10.4,70,5.1,8.6,4.2,115
4341,2024-11-29T21:00,10.4,68,4.7,8.6,3.8,115
4342,2024-11-29T22:00,10.3,66,4.3,8.4,3.7,119
4343,2024-11-29T23:00,9.9,67,4,8,3.1,114
4344,2024-11-30T00:00,9.5,67,3.7,7.6,3,107
4345,2024-11-30T01:00,9.8,62,2.9,7.8,2.3,94
4346,2024-11-30T02:00,9.4,61,2.3,7.4,2,100
4347,2024-11-30T03:00,9.6,58,1.8,7.6,1.3,98
4348,2024-11-30T04:00,9.5,57,1.3,7.3,1.9,107
4349,2024-11-30T05:00,9.4,55,0.9,7.3,1.1,108
4350,2024-11-30T06:00,9,56,0.7,6.9,0.7,104
4351,2024-11-30T07:00,8.6,57,0.6,6.4,1.3,106
4352,2024-11-30T08:00,9.7,60,2.3,7.7,1.7,103
4353,2024-11-30T09:00,13.9,51,3.9,12.2,1.5,104
4354,2024-11-30T10:00,16.9,46,5.1,15.4,2.4,306
4355,2024-11-30T11:00,18.7,40,4.9,17,3.2,322
4356,2024-11-30T12:00,19.9,37,5,18.2,3.6,330
4357,2024-11-30T13:00,21.3,31,3.7,19.2,4.4,341
4358,2024-11-30T14:00,21.4,31,3.4,19.5,3,335
4359,2024-11-30T15:00,21,32,3.6,19.2,1.7,288
4360,2024-11-30T16:00,19.2,48,7.8,18.5,1,211
4361,2024-11-30T17:00,15.8,44,3.5,13.9,2.2,166
4362,2024-11-30T18:00,13.8,47,2.7,11.8,2.8,140
4363,2024-11-30T19:00,12.9,47,2,10.9,1.8,135
4364,2024-11-30T20:00,12.5,47,1.5,10.4,1.3,124
4365,2024-11-30T21:00,12,49,1.7,9.9,1.9,107
4366,2024-11-30T22:00,11.8,51,1.8,9.7,1.5,104
4367,2024-11-30T23:00,11.2,53,2.1,9.2,1.4,90
4368,2024-12-01T00:00,9.7,59,2.2,7.5,3.1,97
4369,2024-12-01T01:00,8.9,56,0.6,6.4,2.8,108
4370,2024-12-01T02:00,8.5,58,0.8,6.4,1.1,81
4371,2024-12-01T03:00,7.6,63,1,5.2,2.7,94
4372,2024-12-01T04:00,7.6,71,2.7,5.6,2.5,98
4373,2024-12-01T05:00,7.8,69,2.6,6,0.6,124
4374,2024-12-01T06:00,7.4,74,3.1,5.4,2.9,79
4375,2024-12-01T07:00,7.8,73,3.2,5.9,2.2,85
4376,2024-12-01T08:00,9.1,71,4,7.3,2.3,94
4377,2024-12-01T09:00,13.1,57,4.7,11.4,2.8,40
4378,2024-12-01T10:00,15.9,50,5.5,14.2,4,350
4379,2024-12-01T11:00,18.1,45,6,16.6,3.6,333
4380,2024-12-01T12:00,19.8,43,6.7,18.5,3.4,328
4381,2024-12-01T13:00,21,38,6.1,19.1,6.5,76
4382,2024-12-01T14:00,20.5,41,6.6,19.1,3.3,324
4383,2024-12-01T15:00,19.8,45,7.4,18.7,3.1,66
4384,2024-12-01T16:00,17.6,53,7.9,16.2,5.5,189
4385,2024-12-01T17:00,15.1,61,7.5,13.3,7.9,147
4386,2024-12-01T18:00,14,64,7.3,12,8.8,118
4387,2024-12-01T19:00,12.1,71,7,10.6,5.2,131
4388,2024-12-01T20:00,12.4,67,6.5,10.8,5.4,116
4389,2024-12-01T21:00,11.8,67,5.9,10.1,4.7,108
4390,2024-12-01T22:00,11.2,69,5.6,9.2,6.1,90
4391,2024-12-01T23:00,10.5,73,5.9,8.5,6.7,117
4392,2024-12-02T00:00,9.9,72,5.1,7.9,5.5,107
4393,2024-12-02T01:00,8.1,79,4.6,6.3,3.6,120
4394,2024-12-02T02:00,8.6,75,4.4,6.9,2.8,105
4395,2024-12-02T03:00,8,77,4.1,6.1,3.5,111
4396,2024-12-02T04:00,7.5,78,3.9,5.6,3.2,109
4397,2024-12-02T05:00,7.1,79,3.7,5.1,3.5,114
4398,2024-12-02T06:00,7.1,78,3.6,5.1,3.6,117
4399,2024-12-02T07:00,7,77,3.2,5,3,115
4400,2024-12-02T08:00,8.8,70,3.6,7,2.5,111
4401,2024-12-02T09:00,12.9,63,6.1,11.8,0.6,124
4402,2024-12-02T10:00,15.9,51,5.8,14.3,3.5,345
4403,2024-12-02T11:00,18,45,6,16.3,4.8,340
4404,2024-12-02T12:00,19.3,43,6.3,17.5,5.8,346
4405,2024-12-02T13:00,20.3,44,7.7,19.2,3.6,333
4406,2024-12-02T14:00,20.2,45,7.9,19,4.5,317
4407,2024-12-02T15:00,19.5,48,8,18.4,3.6,6
4408,2024-12-02T16:00,18.2,61,10.6,18.2,0.9,360
4409,2024-12-02T17:00,16.1,59,8.2,15.5,1.2,333
4410,2024-12-02T18:00,14.9,63,8,14,3.1,277
4411,2024-12-02T19:00,13.3,74,8.8,12.1,5.7,238
4412,2024-12-02T20:00,12.3,78,8.7,11.5,3.3,189
4413,2024-12-02T21:00,11.5,78,7.9,10.3,5,131
4414,2024-12-02T22:00,11.1,77,7.3,9.8,4.4,128
4415,2024-12-02T23:00,9.3,81,6.3,7.9,3.6,110
4416,2024-12-03T00:00,8.5,79,5.1,7,2.3,119
4417,2024-12-03T01:00,8.1,75,3.9,6.5,1.1,108
4418,2024-12-03T02:00,9.5,64,3,7.6,1.7,108
4419,2024-12-03T03:00,10.4,57,2.3,8.5,1.5,76
4420,2024-12-03T04:00,9.6,60,2.2,7.4,2.7,53
4421,2024-12-03T05:00,9.2,61,2.2,7.2,2.1,75
4422,2024-12-03T06:00,8.8,63,2.1,6.7,2.3,72
4423,2024-12-03T07:00,8.4,63,1.8,6.3,2.2,76
4424,2024-12-03T08:00,9.8,62,3,8.1,1.1,72
4425,2024-12-03T09:00,12.4,53,3.1,10.7,1.3,45
4426,2024-12-03T10:00,14.5,49,3.8,13.1,0,270
4427,2024-12-03T11:00,16.3,45,4.4,14.5,2.8,310
4428,2024-12-03T12:00,17.4,44,5.1,15.7,3.1,310
4429,2024-12-03T13:00,18,46,6.2,16.3,5,283
4430,2024-12-03T14:00,18,47,6.6,16,8.1,321
4431,2024-12-03T15:00,17.1,51,7,14.6,12,332
4432,2024-12-03T16:00,15.6,61,8.1,13.6,10.2,302
4433,2024-12-03T17:00,12.7,78,9,11.5,6.7,268
4434,2024-12-03T18:00,11,86,8.8,9.9,6,265
4435,2024-12-03T19:00,10.4,89,8.6,9.6,2.6,258
4436,2024-12-03T20:00,10.3,90,8.8,9.9,0.6,214
4437,2024-12-03T21:00,10,91,8.7,9.6,0.4,27
4438,2024-12-03T22:00,9.6,92,8.3,8.8,2.2,114
4439,2024-12-03T23:00,9.9,90,8.4,9.5,0.4,90
4440,2024-12-04T00:00,9.3,91,7.9,8.5,1.6,96
4441,2024-12-04T01:00,9.3,92,8,8.3,3.3,96
4442,2024-12-04T02:00,8.8,89,7.1,7.8,1.6,96
4443,2024-12-04T03:00,9,88,7.1,7.9,2.6,74
4444,2024-12-04T04:00,9.1,85,6.7,7.7,4,90
4445,2024-12-04T05:00,9.2,81,6.2,7.9,2.6,51
4446,2024-12-04T06:00,9.1,83,6.3,7.6,3.7,39
4447,2024-12-04T07:00,9.8,81,6.8,8.6,2.9,43
4448,2024-12-04T08:00,10.6,79,7.2,9.3,4.2,18
4449,2024-12-04T09:00,11.3,77,7.5,9.8,5.9,20
4450,2024-12-04T10:00,11.9,74,7.5,9.9,9.4,5
4451,2024-12-04T11:00,12.1,72,7.2,10.2,8.6,352
4452,2024-12-04T12:00,13.8,62,6.7,11.3,11.6,348
4453,2024-12-04T13:00,15.4,55,6.4,12.6,13.5,358
4454,2024-12-04T14:00,15.8,51,5.6,12.7,14.1,4
4455,2024-12-04T15:00,15.6,50,5.1,12.2,14.8,357
4456,2024-12-04T16:00,14.7,54,5.4,11.7,13.2,338
4457,2024-12-04T17:00,12.2,66,6,9.5,11.9,325
4458,2024-12-04T18:00,10.3,76,6.3,8.2,8.2,327
4459,2024-12-04T19:00,8,88,6.1,6.2,5.9,310
4460,2024-12-04T20:00,7.2,92,6,5.8,2.7,278
4461,2024-12-04T21:00,6.3,94,5.4,4.6,4,183
4462,2024-12-04T22:00,6.2,93,5.1,4.3,5.1,163
4463,2024-12-04T23:00,5.9,93,4.8,4,4,100
4464,2024-12-05T00:00,5.9,89,4.2,4.3,1.6,84
4465,2024-12-05T01:00,5.3,84,2.8,3.6,0.7,104
4466,2024-12-05T02:00,4.9,84,2.4,3.1,0.2,360
4467,2024-12-05T03:00,4.3,80,1.2,2.1,2.3,108
4468,2024-12-05T04:00,4.6,79,1.2,2.5,1.5,210
